meeting_id,host_id,department_id,meeting_date,start_time,scheduled_duration_min,actual_duration_min,meeting_type,total_invited,total_joined,recording_enabled,chat_messages_count,reactions_count,screen_shares_count
ZM-66343932,HOST-0039,DEPT-010,2024-05-02,2024-05-02 16:00:00,90,68,Internal,5,3,False,3,2,0
ZM-97138408,HOST-0111,DEPT-009,2023-02-14,2023-02-14 13:15:00,90,75,Internal,28,15,False,19,1,4
ZM-87325627,HOST-0026,DEPT-007,2024-05-03,2024-05-03 16:45:00,30,32,Internal,11,8,True,13,11,2
ZM-10965569,HOST-0097,DEPT-011,2023-11-20,2023-11-20 12:00:00,60,49,Internal,7,4,False,7,3,4
ZM-92125234,HOST-0071,DEPT-011,2023-07-28,2023-07-28 10:30:00,60,49,Internal,20,14,False,7,6,1
ZM-28531242,HOST-0031,DEPT-012,2024-12-17,2024-12-17 09:15:00,30,34,Internal,19,13,False,20,0,1
ZM-31573890,HOST-0100,DEPT-011,2023-04-04,2023-04-04 08:00:00,30,24,Internal,11,9,False,11,7,3
ZM-92405066,HOST-0134,DEPT-005,2024-09-03,2024-09-03 10:45:00,30,31,External,9,9,True,11,10,1
ZM-90465529,HOST-0131,DEPT-009,2023-06-23,2023-06-23 08:15:00,60,66,External,3,2,False,5,1,1
ZM-79490249,HOST-0004,DEPT-012,2023-04-03,2023-04-03 12:30:00,60,67,External,7,6,False,6,2,1
ZM-87162674,HOST-0002,DEPT-005,2023-04-20,2023-04-20 09:30:00,90,100,Internal,20,16,False,24,0,0
ZM-42651583,HOST-0087,DEPT-008,2024-08-23,2024-08-23 14:00:00,30,19,External,6,6,True,10,8,2
ZM-52376656,HOST-0106,DEPT-006,2023-01-10,2023-01-10 12:00:00,45,45,Internal,20,16,True,30,5,0
ZM-35523849,HOST-0128,DEPT-012,2023-09-05,2023-09-05 12:15:00,45,56,Internal,9,8,True,0,1,4
ZM-20534423,HOST-0127,DEPT-010,2024-07-08,2024-07-08 14:45:00,15,16,Internal,21,14,True,24,2,5
ZM-39808788,HOST-0148,DEPT-003,2023-02-03,2023-02-03 14:45:00,90,87,Internal,30,22,False,13,29,1
ZM-11129926,HOST-0004,DEPT-011,2023-04-14,2023-04-14 10:30:00,45,36,Internal,10,9,False,8,17,1
ZM-66249702,HOST-0096,DEPT-006,2023-07-04,2023-07-04 16:15:00,90,97,Training,16,13,True,0,0,1
ZM-30072000,HOST-0122,DEPT-001,2023-05-18,2023-05-18 15:30:00,90,79,Internal,11,8,True,2,3,0
ZM-44130183,HOST-0122,DEPT-011,2024-01-05,2024-01-05 16:30:00,45,51,Internal,14,11,True,13,16,0
ZM-87295245,HOST-0138,DEPT-003,2023-10-19,2023-10-19 14:00:00,120,110,Training,34,32,True,10,5,5
ZM-55283492,HOST-0108,DEPT-011,2024-02-19,2024-02-19 08:15:00,30,28,External,7,6,False,11,3,3
ZM-46406303,HOST-0114,DEPT-006,2024-06-17,2024-06-17 08:15:00,45,41,External,5,4,True,1,0,2
ZM-23825676,HOST-0025,DEPT-002,2024-04-29,2024-04-29 08:45:00,60,56,Training,43,37,True,23,18,2
ZM-62324272,HOST-0080,DEPT-004,2023-10-18,2023-10-18 10:00:00,60,57,Internal,4,3,False,1,0,1
ZM-82555977,HOST-0070,DEPT-009,2024-08-28,2024-08-28 15:45:00,90,104,Internal,19,12,True,4,13,1
ZM-22019737,HOST-0114,DEPT-005,2023-06-09,2023-06-09 10:30:00,45,53,Internal,12,9,False,9,6,5
ZM-11225756,HOST-0111,DEPT-005,2024-07-15,2024-07-15 10:45:00,45,37,External,10,7,False,10,3,0
ZM-39607414,HOST-0068,DEPT-002,2024-06-13,2024-06-13 13:30:00,90,97,Internal,16,9,False,11,7,2
ZM-70769389,HOST-0070,DEPT-012,2023-07-12,2023-07-12 08:15:00,45,47,External,2,2,True,3,2,2
ZM-68843284,HOST-0003,DEPT-004,2023-01-16,2023-01-16 15:30:00,60,62,Internal,17,15,True,15,7,4
ZM-45769504,HOST-0101,DEPT-002,2023-07-05,2023-07-05 11:45:00,30,34,Internal,29,29,False,34,12,0
ZM-43173547,HOST-0009,DEPT-004,2023-04-07,2023-04-07 13:30:00,90,85,Internal,13,9,True,17,12,2
ZM-74589542,HOST-0077,DEPT-004,2023-02-23,2023-02-23 09:15:00,30,24,Internal,23,17,False,19,13,0
ZM-42626898,HOST-0003,DEPT-001,2024-05-01,2024-05-01 09:15:00,60,53,External,4,3,False,0,2,0
ZM-18060088,HOST-0016,DEPT-006,2024-12-19,2024-12-19 10:15:00,60,80,External,9,7,False,24,6,0
ZM-68883853,HOST-0050,DEPT-001,2024-01-02,2024-01-02 16:45:00,60,73,External,10,10,True,8,14,2
ZM-72866875,HOST-0071,DEPT-010,2023-06-14,2023-06-14 16:15:00,60,65,Training,38,32,True,50,16,2
ZM-60874366,HOST-0048,DEPT-001,2024-01-08,2024-01-08 16:45:00,60,61,External,5,5,True,2,3,0
ZM-96020669,HOST-0083,DEPT-002,2024-11-05,2024-11-05 08:15:00,15,14,Internal,8,6,False,5,3,2
ZM-62156850,HOST-0126,DEPT-009,2024-08-27,2024-08-27 10:00:00,45,50,External,5,4,False,1,0,3
ZM-58442674,HOST-0143,DEPT-012,2024-03-01,2024-03-01 08:30:00,120,102,Training,43,38,False,39,4,5
ZM-23035125,HOST-0026,DEPT-012,2024-01-30,2024-01-30 16:15:00,30,32,Internal,20,18,False,19,1,3
ZM-71568435,HOST-0110,DEPT-002,2023-07-04,2023-07-04 13:30:00,90,102,Internal,24,24,True,82,3,2
ZM-53574336,HOST-0096,DEPT-007,2023-11-28,2023-11-28 13:30:00,120,121,Webinar,234,164,False,259,43,0
ZM-89961933,HOST-0005,DEPT-009,2023-11-06,2023-11-06 11:15:00,15,17,Internal,9,7,True,7,7,0
ZM-84311410,HOST-0131,DEPT-009,2024-08-08,2024-08-08 10:15:00,30,34,External,6,5,True,3,6,2
ZM-63660012,HOST-0146,DEPT-004,2023-11-29,2023-11-29 09:45:00,45,57,External,11,9,False,7,5,2
ZM-61210252,HOST-0021,DEPT-001,2024-03-20,2024-03-20 11:00:00,180,192,Training,50,42,True,45,1,1
ZM-30076290,HOST-0084,DEPT-009,2023-06-06,2023-06-06 13:45:00,30,31,External,11,8,True,8,0,3
ZM-55119729,HOST-0022,DEPT-008,2023-02-20,2023-02-20 16:45:00,60,57,External,4,3,False,4,0,3
ZM-85318641,HOST-0135,DEPT-004,2023-11-28,2023-11-28 08:00:00,90,103,Internal,24,16,False,24,12,3
ZM-50912093,HOST-0044,DEPT-006,2024-03-28,2024-03-28 11:15:00,60,62,External,12,10,True,2,12,2
ZM-93349536,HOST-0038,DEPT-005,2024-12-11,2024-12-11 11:45:00,15,14,Internal,18,15,False,17,4,2
ZM-44716489,HOST-0141,DEPT-008,2023-05-25,2023-05-25 16:00:00,60,59,External,6,5,True,8,5,3
ZM-97880113,HOST-0003,DEPT-002,2023-10-05,2023-10-05 09:00:00,45,36,Internal,12,10,False,3,7,3
ZM-23368583,HOST-0081,DEPT-008,2024-06-28,2024-06-28 15:00:00,60,64,Training,12,11,True,13,13,1
ZM-56544010,HOST-0091,DEPT-006,2023-08-30,2023-08-30 11:00:00,60,68,External,12,10,False,19,21,2
ZM-47606981,HOST-0058,DEPT-003,2024-02-07,2024-02-07 16:15:00,30,34,Internal,16,13,True,15,11,5
ZM-82777382,HOST-0034,DEPT-004,2024-07-08,2024-07-08 11:15:00,60,56,External,6,4,False,0,4,1
ZM-29482024,HOST-0145,DEPT-003,2024-07-24,2024-07-24 13:15:00,90,96,Internal,26,19,True,33,12,6
ZM-95476210,HOST-0071,DEPT-003,2023-04-20,2023-04-20 10:00:00,60,56,Webinar,440,315,True,170,0,0
ZM-40992534,HOST-0007,DEPT-006,2024-05-03,2024-05-03 13:15:00,30,24,Internal,30,22,False,7,20,2
ZM-12015179,HOST-0070,DEPT-007,2024-11-18,2024-11-18 11:00:00,30,33,Internal,8,8,True,1,8,1
ZM-71410640,HOST-0064,DEPT-007,2024-01-25,2024-01-25 16:00:00,45,32,Internal,19,18,True,31,16,4
ZM-82191574,HOST-0102,DEPT-012,2024-02-01,2024-02-01 08:15:00,90,71,Internal,12,6,True,11,4,1
ZM-49516346,HOST-0014,DEPT-012,2023-05-26,2023-05-26 16:00:00,60,65,Internal,8,5,False,8,0,2
ZM-70516875,HOST-0007,DEPT-003,2024-12-30,2024-12-30 15:00:00,30,28,Internal,11,7,False,16,4,1
ZM-22239481,HOST-0030,DEPT-012,2023-03-29,2023-03-29 17:15:00,90,84,Internal,15,8,False,8,5,3
ZM-30144703,HOST-0042,DEPT-003,2024-12-30,2024-12-30 15:30:00,15,17,Internal,12,9,False,0,5,3
ZM-37226295,HOST-0001,DEPT-010,2023-01-13,2023-01-13 08:45:00,90,74,Webinar,171,94,True,100,108,0
ZM-10882216,HOST-0063,DEPT-009,2024-07-24,2024-07-24 08:15:00,30,31,Internal,7,6,False,9,4,2
ZM-90971604,HOST-0077,DEPT-006,2023-02-20,2023-02-20 12:15:00,60,55,Training,39,34,True,33,1,4
ZM-60860378,HOST-0018,DEPT-007,2023-03-08,2023-03-08 14:15:00,90,95,Webinar,112,58,True,17,0,1
ZM-92148463,HOST-0015,DEPT-002,2024-06-25,2024-06-25 12:45:00,30,23,External,11,9,False,14,3,0
ZM-92448605,HOST-0145,DEPT-008,2024-10-09,2024-10-09 15:15:00,60,54,Internal,22,17,False,29,11,2
ZM-25827722,HOST-0054,DEPT-010,2024-02-28,2024-02-28 12:00:00,60,54,Training,50,47,True,52,41,2
ZM-53476321,HOST-0002,DEPT-002,2024-08-05,2024-08-05 08:15:00,60,53,External,5,4,False,8,1,0
ZM-96657974,HOST-0035,DEPT-008,2024-04-16,2024-04-16 15:00:00,90,102,Internal,29,19,True,1,9,1
ZM-87496999,HOST-0085,DEPT-006,2023-06-02,2023-06-02 09:30:00,45,37,Internal,15,9,False,1,2,1
ZM-51376831,HOST-0081,DEPT-012,2024-02-28,2024-02-28 15:30:00,15,13,Internal,9,7,True,5,4,2
ZM-22429114,HOST-0114,DEPT-009,2024-05-09,2024-05-09 10:15:00,90,93,Internal,13,12,True,6,0,1
ZM-23187101,HOST-0133,DEPT-011,2023-02-07,2023-02-07 08:00:00,180,139,Training,29,28,True,59,6,1
ZM-16192775,HOST-0027,DEPT-009,2023-11-16,2023-11-16 17:30:00,60,58,Webinar,377,238,True,56,120,2
ZM-69205536,HOST-0031,DEPT-005,2023-04-28,2023-04-28 09:15:00,15,18,Internal,20,14,True,10,13,3
ZM-42859865,HOST-0044,DEPT-002,2023-12-13,2023-12-13 15:00:00,90,106,Internal,7,7,True,11,8,2
ZM-62602177,HOST-0046,DEPT-012,2024-08-29,2024-08-29 18:30:00,60,67,External,6,4,True,4,4,2
ZM-72504573,HOST-0146,DEPT-003,2024-12-16,2024-12-16 08:45:00,60,44,Internal,12,8,True,0,2,2
ZM-92804565,HOST-0067,DEPT-006,2024-12-17,2024-12-17 16:45:00,45,48,Internal,3,2,True,3,2,0
ZM-56790372,HOST-0148,DEPT-003,2024-02-20,2024-02-20 14:00:00,15,16,Internal,28,20,True,38,5,1
ZM-31343341,HOST-0124,DEPT-007,2023-08-02,2023-08-02 16:30:00,90,56,Internal,20,18,False,16,5,1
ZM-75314414,HOST-0030,DEPT-010,2023-11-30,2023-11-30 10:45:00,60,47,External,4,3,False,6,0,1
ZM-60856575,HOST-0084,DEPT-008,2023-04-03,2023-04-03 07:15:00,30,34,External,12,7,True,12,8,0
ZM-52493026,HOST-0077,DEPT-010,2024-11-26,2024-11-26 14:30:00,90,101,Webinar,95,39,False,16,0,1
ZM-18376603,HOST-0095,DEPT-009,2024-01-03,2024-01-03 10:45:00,60,72,Training,47,34,True,14,27,1
ZM-98917575,HOST-0045,DEPT-008,2024-07-22,2024-07-22 13:45:00,60,66,Internal,7,5,False,14,4,2
ZM-29326800,HOST-0125,DEPT-011,2023-03-28,2023-03-28 16:45:00,30,27,Internal,22,14,False,21,16,0
ZM-34936450,HOST-0109,DEPT-010,2023-08-31,2023-08-31 12:45:00,90,85,Internal,20,14,False,14,16,2
ZM-87882357,HOST-0124,DEPT-012,2024-06-13,2024-06-13 10:45:00,15,12,Internal,23,17,False,16,0,4
ZM-51943002,HOST-0014,DEPT-006,2023-01-12,2023-01-12 15:45:00,60,66,Internal,21,15,True,4,22,1
ZM-14741407,HOST-0078,DEPT-012,2024-04-29,2024-04-29 13:00:00,120,123,Webinar,196,114,True,43,51,4
ZM-92650976,HOST-0072,DEPT-005,2023-04-25,2023-04-25 17:15:00,90,101,Training,38,31,True,42,19,1
ZM-80784933,HOST-0009,DEPT-006,2023-05-29,2023-05-29 13:45:00,90,102,Training,25,18,False,7,0,3
ZM-17291483,HOST-0068,DEPT-002,2024-02-13,2024-02-13 13:45:00,60,70,Internal,26,26,False,11,16,4
ZM-45248951,HOST-0038,DEPT-009,2023-01-13,2023-01-13 12:00:00,120,138,Training,16,13,False,27,3,3
ZM-46586490,HOST-0086,DEPT-005,2023-04-11,2023-04-11 16:45:00,45,43,Internal,17,13,True,0,7,0
ZM-55285947,HOST-0047,DEPT-006,2024-11-19,2024-11-19 09:00:00,15,15,Internal,24,18,True,9,12,2
ZM-22340150,HOST-0015,DEPT-010,2023-08-11,2023-08-11 09:00:00,60,66,External,3,2,False,2,0,0
ZM-34799223,HOST-0029,DEPT-012,2024-04-23,2024-04-23 12:45:00,15,12,Internal,25,14,True,31,1,1
ZM-18373492,HOST-0098,DEPT-007,2023-03-03,2023-03-03 13:15:00,45,49,Internal,17,17,False,34,12,3
ZM-24553291,HOST-0037,DEPT-009,2024-09-20,2024-09-20 11:00:00,120,135,Webinar,67,42,False,79,33,2
ZM-29978882,HOST-0001,DEPT-001,2023-06-05,2023-06-05 13:45:00,60,70,External,11,11,False,13,7,0
ZM-19408620,HOST-0139,DEPT-004,2024-12-06,2024-12-06 14:30:00,60,68,Internal,24,20,False,19,14,4
ZM-55642455,HOST-0021,DEPT-008,2023-10-24,2023-10-24 11:15:00,120,120,Webinar,333,221,False,195,143,3
ZM-94639988,HOST-0092,DEPT-008,2024-10-09,2024-10-09 11:00:00,60,60,Internal,26,18,False,30,10,0
ZM-77066471,HOST-0137,DEPT-008,2023-01-17,2023-01-17 13:00:00,60,70,Training,31,27,True,21,32,4
ZM-71521428,HOST-0138,DEPT-003,2023-03-15,2023-03-15 07:45:00,30,30,External,11,8,True,19,7,3
ZM-51250118,HOST-0025,DEPT-008,2024-08-28,2024-08-28 09:00:00,30,32,External,9,6,True,4,6,2
ZM-63956682,HOST-0084,DEPT-002,2024-08-12,2024-08-12 10:00:00,90,75,Training,47,47,True,49,31,1
ZM-59650807,HOST-0142,DEPT-003,2023-05-17,2023-05-17 17:45:00,15,19,Internal,27,24,False,57,14,2
ZM-97477181,HOST-0073,DEPT-007,2024-05-02,2024-05-02 13:45:00,60,63,External,8,7,False,9,7,1
ZM-92147935,HOST-0023,DEPT-011,2024-03-04,2024-03-04 15:15:00,60,49,Webinar,148,98,False,144,81,2
ZM-82440371,HOST-0130,DEPT-004,2024-10-03,2024-10-03 11:45:00,30,30,Internal,18,15,True,24,19,4
ZM-68340640,HOST-0065,DEPT-006,2024-04-09,2024-04-09 08:00:00,30,32,External,10,9,False,22,3,2
ZM-69702849,HOST-0149,DEPT-006,2023-11-30,2023-11-30 09:15:00,30,31,Internal,26,17,False,10,13,2
ZM-17293304,HOST-0112,DEPT-003,2024-09-16,2024-09-16 10:45:00,60,58,Internal,14,12,True,25,0,0
ZM-27074074,HOST-0009,DEPT-012,2023-04-24,2023-04-24 12:15:00,45,41,External,6,5,True,1,1,1
ZM-84189605,HOST-0059,DEPT-002,2024-06-18,2024-06-18 11:45:00,60,51,Internal,29,21,True,22,0,3
ZM-68283876,HOST-0149,DEPT-004,2024-08-28,2024-08-28 14:00:00,90,115,Training,12,9,True,22,5,0
ZM-23153230,HOST-0116,DEPT-008,2024-07-25,2024-07-25 14:15:00,15,15,Internal,7,5,False,8,4,2
ZM-31716808,HOST-0118,DEPT-010,2023-01-25,2023-01-25 13:15:00,45,41,External,7,6,False,2,1,4
ZM-54681905,HOST-0136,DEPT-001,2023-10-04,2023-10-04 17:15:00,90,90,Internal,28,19,False,1,0,5
ZM-58853980,HOST-0014,DEPT-002,2024-09-25,2024-09-25 16:00:00,15,14,Internal,20,16,True,15,4,3
ZM-74222305,HOST-0149,DEPT-012,2023-12-28,2023-12-28 16:45:00,45,44,Internal,11,9,False,13,0,2
ZM-73104323,HOST-0137,DEPT-011,2023-10-27,2023-10-27 09:15:00,90,72,Webinar,284,114,True,167,78,3
ZM-32114547,HOST-0071,DEPT-002,2024-05-23,2024-05-23 11:00:00,30,40,External,6,4,False,7,5,1
ZM-96528081,HOST-0006,DEPT-005,2023-01-23,2023-01-23 13:45:00,30,33,Internal,21,13,False,6,15,1
ZM-83614224,HOST-0114,DEPT-008,2023-05-16,2023-05-16 10:30:00,45,53,Internal,10,4,False,6,3,2
ZM-71193423,HOST-0043,DEPT-010,2024-07-02,2024-07-02 09:15:00,120,125,Training,25,22,True,64,36,0
ZM-37535486,HOST-0144,DEPT-012,2023-11-21,2023-11-21 10:30:00,45,42,Internal,17,12,False,12,3,5
ZM-77030603,HOST-0038,DEPT-008,2023-06-09,2023-06-09 15:30:00,60,71,Training,28,23,True,9,14,6
ZM-29741209,HOST-0145,DEPT-012,2024-03-28,2024-03-28 09:45:00,120,103,Training,12,11,False,21,5,3
ZM-69857441,HOST-0092,DEPT-002,2024-10-18,2024-10-18 12:15:00,30,27,Internal,3,2,False,5,2,1
ZM-62938641,HOST-0050,DEPT-008,2024-09-11,2024-09-11 09:30:00,90,60,Internal,15,13,True,31,3,3
ZM-57158074,HOST-0079,DEPT-008,2023-03-31,2023-03-31 13:45:00,90,88,Training,28,21,True,36,26,4
ZM-88809974,HOST-0023,DEPT-003,2024-05-01,2024-05-01 12:00:00,90,77,Internal,21,16,False,12,0,4
ZM-84600071,HOST-0119,DEPT-012,2023-07-24,2023-07-24 16:00:00,30,32,External,6,4,True,6,1,1
ZM-10328387,HOST-0040,DEPT-005,2024-10-17,2024-10-17 09:30:00,60,56,Internal,16,14,False,37,7,2
ZM-76176080,HOST-0018,DEPT-010,2024-05-07,2024-05-07 14:00:00,60,54,External,7,6,True,1,4,3
ZM-52906872,HOST-0119,DEPT-012,2023-02-24,2023-02-24 14:45:00,45,42,Internal,23,19,False,12,8,4
ZM-78969993,HOST-0050,DEPT-011,2023-04-07,2023-04-07 14:30:00,90,90,Internal,11,7,False,5,0,4
ZM-11731095,HOST-0036,DEPT-009,2024-02-26,2024-02-26 10:00:00,45,50,Internal,9,7,False,12,7,5
ZM-80551927,HOST-0137,DEPT-012,2023-04-27,2023-04-27 10:00:00,45,42,External,9,7,False,3,9,3
ZM-80212126,HOST-0088,DEPT-003,2023-01-30,2023-01-30 10:15:00,60,67,External,4,3,True,3,2,3
ZM-20550179,HOST-0109,DEPT-012,2023-04-25,2023-04-25 14:00:00,60,70,Webinar,150,85,True,165,85,1
ZM-43958759,HOST-0012,DEPT-002,2023-01-11,2023-01-11 08:15:00,15,15,Internal,21,17,False,13,7,2
ZM-47228730,HOST-0149,DEPT-006,2024-05-27,2024-05-27 09:00:00,90,91,Internal,19,17,False,20,15,1
ZM-23245372,HOST-0055,DEPT-009,2024-05-01,2024-05-01 16:15:00,120,158,Training,38,32,True,20,40,0
ZM-79021601,HOST-0059,DEPT-007,2024-04-22,2024-04-22 13:30:00,15,12,Internal,20,15,False,15,6,0
ZM-51876858,HOST-0114,DEPT-004,2023-10-25,2023-10-25 11:00:00,45,45,External,9,8,False,7,11,2
ZM-63199848,HOST-0113,DEPT-009,2023-03-29,2023-03-29 17:00:00,30,33,External,4,4,False,13,5,1
ZM-26476859,HOST-0060,DEPT-007,2023-10-13,2023-10-13 18:30:00,60,70,External,12,11,False,10,0,0
ZM-78640894,HOST-0072,DEPT-003,2023-04-21,2023-04-21 10:00:00,60,60,Webinar,100,69,True,52,0,1
ZM-91145880,HOST-0084,DEPT-003,2024-09-30,2024-09-30 08:45:00,15,15,Internal,28,18,False,22,0,2
ZM-82548572,HOST-0140,DEPT-001,2023-02-02,2023-02-02 14:30:00,180,190,Training,34,28,False,22,16,3
ZM-32031067,HOST-0126,DEPT-007,2024-05-14,2024-05-14 18:45:00,15,18,Internal,24,15,True,11,0,2
ZM-17480910,HOST-0101,DEPT-005,2024-01-22,2024-01-22 11:30:00,90,80,Internal,4,2,False,3,1,3
ZM-13610435,HOST-0088,DEPT-007,2023-12-20,2023-12-20 15:30:00,45,40,Internal,4,3,False,2,1,1
ZM-18791292,HOST-0079,DEPT-002,2024-07-05,2024-07-05 13:45:00,45,55,Internal,11,9,False,18,6,3
ZM-53274663,HOST-0147,DEPT-002,2023-04-13,2023-04-13 11:30:00,120,122,Webinar,304,105,True,82,6,3
ZM-68517739,HOST-0052,DEPT-008,2024-07-02,2024-07-02 17:45:00,30,30,External,5,4,False,0,0,2
ZM-46690420,HOST-0018,DEPT-010,2024-05-01,2024-05-01 10:30:00,90,73,Webinar,457,342,True,450,0,1
ZM-52057523,HOST-0052,DEPT-007,2024-10-01,2024-10-01 10:00:00,90,68,Internal,23,19,False,11,0,1
ZM-72719315,HOST-0069,DEPT-011,2024-03-20,2024-03-20 07:15:00,90,86,Internal,14,9,False,12,5,0
ZM-65064200,HOST-0082,DEPT-002,2024-02-27,2024-02-27 11:15:00,45,49,External,8,5,True,6,5,5
ZM-75146916,HOST-0144,DEPT-007,2023-02-07,2023-02-07 10:30:00,30,31,Internal,7,7,False,10,4,4
ZM-15668332,HOST-0125,DEPT-001,2023-03-27,2023-03-27 15:30:00,45,34,Internal,24,15,True,13,6,4
ZM-25023307,HOST-0147,DEPT-012,2023-05-04,2023-05-04 17:30:00,90,82,Internal,18,15,True,10,18,4
ZM-88426937,HOST-0100,DEPT-012,2023-04-20,2023-04-20 13:30:00,30,31,External,11,10,False,21,8,2
ZM-73733841,HOST-0064,DEPT-005,2023-05-29,2023-05-29 14:30:00,120,112,Training,29,29,True,37,0,0
ZM-17337997,HOST-0062,DEPT-005,2023-11-13,2023-11-13 08:15:00,60,68,External,9,7,True,0,9,0
ZM-22113193,HOST-0061,DEPT-005,2023-06-14,2023-06-14 12:45:00,60,75,Internal,28,28,False,37,30,0
ZM-65426729,HOST-0086,DEPT-012,2023-04-13,2023-04-13 12:45:00,30,28,Internal,22,14,False,13,0,1
ZM-96083599,HOST-0048,DEPT-011,2024-10-18,2024-10-18 08:45:00,30,36,Internal,9,6,False,4,5,2
ZM-97131540,HOST-0034,DEPT-010,2023-11-24,2023-11-24 12:15:00,45,34,External,12,10,False,5,4,2
ZM-62813894,HOST-0097,DEPT-010,2023-01-24,2023-01-24 16:15:00,90,96,Internal,5,4,False,5,2,1
ZM-67566435,HOST-0067,DEPT-003,2024-01-12,2024-01-12 17:45:00,30,32,Internal,27,20,False,36,6,1
ZM-35574404,HOST-0069,DEPT-005,2023-07-31,2023-07-31 10:30:00,60,56,External,12,10,False,16,6,2
ZM-41606345,HOST-0116,DEPT-004,2024-10-24,2024-10-24 13:45:00,60,69,Internal,24,20,True,25,21,0
ZM-84759271,HOST-0016,DEPT-001,2023-08-29,2023-08-29 14:00:00,60,66,Internal,3,2,False,5,1,4
ZM-85102924,HOST-0011,DEPT-010,2023-06-23,2023-06-23 15:15:00,90,78,Internal,5,4,True,3,5,3
ZM-27162621,HOST-0128,DEPT-005,2023-10-17,2023-10-17 18:30:00,45,48,External,10,7,False,19,0,6
ZM-30302410,HOST-0143,DEPT-011,2024-03-26,2024-03-26 10:00:00,30,31,External,9,7,False,8,10,0
ZM-15474970,HOST-0114,DEPT-006,2023-04-26,2023-04-26 09:30:00,90,107,Training,15,13,False,23,13,0
ZM-85597784,HOST-0150,DEPT-004,2023-01-05,2023-01-05 09:15:00,60,61,External,9,7,False,3,0,4
ZM-62904575,HOST-0096,DEPT-010,2023-04-19,2023-04-19 09:00:00,120,124,Training,15,11,True,16,0,2
ZM-98316111,HOST-0002,DEPT-006,2024-04-08,2024-04-08 17:15:00,120,180,Training,23,17,False,34,0,1
ZM-83438064,HOST-0098,DEPT-002,2024-02-13,2024-02-13 09:15:00,15,19,Internal,8,5,True,9,0,0
ZM-50070254,HOST-0126,DEPT-007,2023-11-14,2023-11-14 10:30:00,60,53,External,10,7,False,10,8,1
ZM-22109438,HOST-0109,DEPT-006,2024-03-20,2024-03-20 14:00:00,60,65,External,2,1,False,1,0,0
ZM-76481027,HOST-0135,DEPT-011,2023-03-27,2023-03-27 14:30:00,45,42,External,4,3,False,8,2,2
ZM-86307568,HOST-0013,DEPT-009,2023-02-16,2023-02-16 08:45:00,90,100,Internal,16,14,True,25,3,1
ZM-20974924,HOST-0129,DEPT-001,2024-11-08,2024-11-08 14:00:00,60,62,Internal,5,4,False,1,4,1
ZM-70390985,HOST-0068,DEPT-006,2023-07-11,2023-07-11 11:00:00,90,110,Training,48,40,True,86,17,2
ZM-11785713,HOST-0044,DEPT-011,2024-12-09,2024-12-09 17:45:00,60,76,Internal,12,6,False,0,0,1
ZM-63015631,HOST-0078,DEPT-002,2023-04-25,2023-04-25 12:00:00,15,18,Internal,9,6,False,8,4,5
ZM-82287324,HOST-0049,DEPT-002,2024-04-19,2024-04-19 11:15:00,30,29,Internal,26,20,False,9,0,0
ZM-37023185,HOST-0076,DEPT-010,2024-02-06,2024-02-06 12:00:00,60,63,Webinar,102,43,False,0,63,1
ZM-89972230,HOST-0142,DEPT-005,2024-02-14,2024-02-14 15:15:00,60,46,Internal,25,18,True,22,11,0
ZM-97013391,HOST-0107,DEPT-008,2024-10-23,2024-10-23 15:45:00,45,41,Internal,3,3,False,7,0,2
ZM-88874216,HOST-0087,DEPT-010,2024-04-24,2024-04-24 13:45:00,90,106,Training,33,25,True,35,0,3
ZM-21568480,HOST-0124,DEPT-003,2024-09-12,2024-09-12 08:45:00,60,50,Internal,18,13,False,21,9,2
ZM-57921617,HOST-0041,DEPT-003,2024-05-30,2024-05-30 08:15:00,60,63,Webinar,111,50,False,3,13,4
ZM-84762274,HOST-0069,DEPT-003,2024-06-11,2024-06-11 07:45:00,60,59,Training,39,38,True,24,52,1
ZM-23672496,HOST-0144,DEPT-001,2023-06-21,2023-06-21 10:30:00,15,18,Internal,25,14,False,3,11,2
ZM-54910261,HOST-0036,DEPT-002,2024-03-25,2024-03-25 08:15:00,90,84,Webinar,477,281,True,0,39,1
ZM-65701512,HOST-0093,DEPT-011,2023-06-05,2023-06-05 13:45:00,60,54,External,8,7,False,19,0,0
ZM-69401906,HOST-0038,DEPT-001,2024-06-13,2024-06-13 08:30:00,30,29,External,7,5,True,10,1,3
ZM-96096076,HOST-0039,DEPT-010,2024-10-08,2024-10-08 16:30:00,90,104,Internal,26,19,False,18,0,3
ZM-29711458,HOST-0104,DEPT-008,2024-07-11,2024-07-11 17:45:00,60,60,External,7,7,True,2,3,3
ZM-14962052,HOST-0138,DEPT-006,2023-05-10,2023-05-10 08:30:00,90,101,Internal,19,14,False,7,17,5
ZM-44720808,HOST-0062,DEPT-005,2023-04-24,2023-04-24 07:30:00,60,63,External,6,4,True,3,5,3
ZM-49991663,HOST-0147,DEPT-012,2023-12-14,2023-12-14 17:15:00,30,35,Internal,14,6,True,5,8,3
ZM-60689435,HOST-0134,DEPT-012,2024-06-12,2024-06-12 11:30:00,90,74,Internal,17,15,True,27,10,1
ZM-27456803,HOST-0122,DEPT-004,2024-07-26,2024-07-26 17:45:00,90,95,Internal,23,12,False,4,10,3
ZM-31856387,HOST-0037,DEPT-009,2024-06-25,2024-06-25 10:45:00,15,14,Internal,18,15,True,18,0,1
